Location ID,Name,Address,City,State,Zip Code,Latitude,Longitude,Place_Name,Is Found?,Trimble MAPS Street Address,Trimble MAPS City,Trimble MAPS State,Trimble MAPS Postal Code,Trimble MAPS Latitude,Trimble MAPS Longitude,Trimble MAPS Confidence Level,Trimble MAPS Geocoding Errors,Distance Between Original and Trimble MAPS,,Location_ID,Place_Name,Is_Found?,
XT335     ,SAN MARCOS TRUCK STOP         ,207 N I-35                    ,SAN MARCOS     ,TX,78666,29.8716,-97.9376, @San Marcos Truck Stop, True,,San Marcos,TX,78666,29.871602,-97.937576,1 - Exact,,0,,XT335     , @San Marcos Truck Stop, True,
XT339     ,FLYING J 741                  ,2311 JACKSBORO HIGHWAY        ,WICHITA FALLS  ,TX,76301,33.8909,-98.483, @Flying J #741, True,,Wichita Falls,TX,76301,33.89083,-98.482974,1 - Exact,,0,,XT339     , @Flying J #741, True,
XT341     ,LOVES 261                     ,I-27 & HOLLYWOOD RD.          ,AMARILLO       ,TX,79110,35.1176,-101.907, @Love's #261  , True,,Amarillo,TX,79110,35.116751,-101.908839,1 - Exact,Multiple best matches,0.2,,XT341     , NOT FOUND, False,
XT345     ,DRIVERS TRUCK STOP            ,3101 NORTH FREEWAY            ,FORT WORTH     ,TX,76106,32.802,-97.3206, NOT FOUND, False,,Fort Worth,TX,76106,32.798685,-97.322121,1 - Exact,,0.2,,XT345     , NOT FOUND, False,
XT347     ,LOVES 401                     ,1703 I-10                     ,BAYTOWN        ,TX,77521,29.7987,-95.0329, @Love's #401, True,,Baytown,TX,77521,29.798681,-95.03296,1 - Exact,,0,,XT347     , @Love's #401, True,
XT349     ,SNAPPY FOODS 12               ,6323 S HWY 77                 ,RIVIERA        ,TX,78379,27.2907,-97.8118, @Snappy Foods #12, True,,Riviera,TX,78379,27.290674,-97.811812,1 - Exact,,0,,XT349     , @Snappy Foods #12, True,
XT350     ,PETROLEUM WHOLESALE 120       ,14425 E I-10                  ,SCHERTZ        ,TX,78154,29.722,-98.6694, NOT FOUND, False,,Schertz,TX,78154,29.497585,-98.197309,1 - Exact,,42.5,,XT350     , @Sunmart #120, True,
XT352     ,TIGER TOTE 101                ,107 E HWY 31                  ,DAWSON         ,TX,76639,31.9007,-96.7192, NOT FOUND, False,,Dawson,TX,76639,31.901284,-96.71746,1 - Exact,,0.2,,XT352     , @Tiger Tote 101, True,
XT355     ,7ELEVEN 40519                 ,2815 EAST MAIN STREET         ,UVALDE         ,TX,78801,29.228,-99.7579, NOT FOUND, False,,Uvalde,TX,78801,29.230177,-99.755698,1 - Exact,,0.2,,XT355     , NOT FOUND, False,
XT356     ,TOOT N TOTUM 44               ,5424 RIVER ROAD               ,AMARILLO       ,TX,79108,35.2652,-101.831, @Toot N Totum #44, True,,Amarillo,TX,79108,35.264311,-101.831266,1 - Exact,,0.1,,XT356     , NOT FOUND, False,
XT358     ,7ELEVEN 40911                 ,100 WEST RILEY                ,FREER          ,TX,78357,27.8834,-98.6183, @Stripes #2140, True,,Freer,TX,78357,27.882755,-98.618414,1 - Exact,Input street type differs from match,0.1,,XT358     , NOT FOUND, False,
XT366     ,GATOR STOP 3                  ,16075 IH-35 S                 ,ROSS           ,TX,76645,31.7179,-97.1038, @Gator Stop #3, True,,Hillsboro,TX,76645,31.717944,-97.103786,1 - Exact,Input postal code doesn't match input city,0,,XT366     , @Gator Stop #3, True,
XT369     ,STRIPES 2271                  ,1723 NORTH US HWY 285         ,FORT STOCKTON  ,TX,79735,30.9024,-102.913, @Stripes #2271, True,,Fort Stockton,TX,79735,30.905449,-102.916752,1 - Exact,,0.6,,XT369     , NOT FOUND, False,
XT370     ,LOVES 264                     ,I-10 & US HWY 183             ,LULING         ,TX,78648,29.6536,-97.592, @Love's #264, True,,Luling,TX,78648,29.651862,-97.592105,1 - Exact,Multiple best matches,0.7,,XT370     , NOT FOUND, False,
XT382     ,COUNTRY BOYS COUNTRY STORE    ,25777 I-10 WEST               ,HANKAMER       ,TX,77560,29.8411,-94.6471, @Country Boy's Country Store, True,,Hankamer,TX,77560,29.84113,-94.647127,1 - Exact,,0.1,,XT382     , @Country Boy's Country Store, True,
XT383     ,LA PORTE TRAVEL PLAZA         ,9119 HWY 225                  ,LA PORTE       ,TX,77571,29.6988,-95.0714, @Moody's Travel Plaza, True,,La Porte,TX,77571,29.698771,-95.071287,1 - Exact,,0,,XT383     , @Moody's Travel Plaza, True,
XT384     ,PFI  3 BIMA GENERAL STORE     ,35043 US HWY 96 SOUTH         ,BUNA           ,TX,77612,30.442,-93.9685, NOT FOUND, False,,Buna,TX,77612,30.442417,-93.968861,1 - Exact,,0,,XT384     , NOT FOUND, False,
XT402     ,PFJ Cardlock                  ,770 W. I-20                   ,MIDLAND        ,TX,79706,31.9333,-102.1748, @Pilot Cardlock #982, True,,Midland,TX,79706,31.967695,-102.092554,3 - Uncertain,Multiple best matches; Location along street is approximate,5.6,,XT402     , NOT FOUND, False,
XT403     ,CIRCLE K 6343                 ,8000 SW LOOP 820              ,BENBROOK       ,TX,76126,32.6839,-97.4589, NOT FOUND, False,,Benbrook,TX,76126,32.685227,-97.453004,1 - Exact,,5,,XT403     , NOT FOUND, False,
XT404     ,GESSNER QUICKSTOP             ,8110 N SAM HOUSTON PKWY W     ,HOUSTON        ,TX,77064,29.9308,-95.5452, @Texaco Houston, True,,Houston,TX,77064,29.930826,-95.545228,1 - Exact,,0,,XT404     , @Texaco Houston, True,
XT406     ,I10 STOP TRAVEL CTR           ,6110 I-10 EAST                ,BAYTOWN        ,TX,77521,29.8072,-94.9641, @I-10 Stop Travel Ctr, True,,Baytown,TX,77521,29.807189,-94.964068,1 - Exact,,0,,XT406     , @I-10 Stop Travel Ctr, True,
XT409     ,LOVES 342                     ,2645 S HWY 37                 ,THREE RIVERS   ,TX,78071,28.5213,-98.1848, @Love's #342, True,,Three Rivers,TX,78071,28.521291,-98.184828,1 - Exact,,0,,XT409     , @Love's #342, True,
XT410     ,LOVES 380                     ,HWY 87 AND HWY 114            ,RHOME          ,TX,76078,33.0565,-97.4839, @Love's #380, True,,,,,0,0,4 - Failed,No matches found; No match found for input street name,-1,,XT410     , NOT FOUND, False,
XT419     ,EXPRESS TRUCK STOP            ,13438 BEAUMONT HIGHWAY        ,HOUSTON        ,TX,77049,29.841,-95.1898, @Express Truck Stop, True,,Houston,TX,77049,29.840579,-95.191514,1 - Exact,,0.2,,XT419     , NOT FOUND, False,
XT421     ,STRIPES 259                   ,900 HWY 82                    ,RALLS          ,TX,79357,33.6738,-101.3828, @Stripes #259, True,,Ralls,TX,79357,33.67431,-101.382789,1 - Exact,,0.1,,XT421     , @Stripes #259, True,
XT424     ,BIG STAR TRAVEL PLAZA         ,13489 N IH 35                 ,MOORE          ,TX,78057,29.0608,-99.0035, @Big Star Travel Plaza, True,,Moore,TX,78057,29.060623,-99.003111,1 - Exact,,0.1,,XT424     , NOT FOUND, False,
XT425     ,STRIPES 2285                  ,3200 E STATE HIGHWAY 158      ,MIDLAND        ,TX,79706,31.9814,-102.0362, @Sunoco, True,,Midland,TX,79706,31.982305,-102.036976,1 - Exact,,0.3,,XT425     , NOT FOUND, False,
XT427     ,LOVES 375                     ,1423 N MARKET ST              ,HEARNE         ,TX,77859,30.895,-96.6024, @Love's #375, True,,Hearne,TX,77859,30.892201,-96.600136,1 - Exact,,0.3,,XT427     , NOT FOUND, False,
XT428     ,TEXAS BEST SMOKE HOUSE 3      ,16243 HWY 271 N.              ,TYLER          ,TX,75708,32.4411,-95.137, @Texas Best Smokehouse, True,,Tyler,TX,75708,32.440221,-95.136463,1 - Exact,,0.5,,XT428     , NOT FOUND, False,
XT430     ,TEX BEST TRAVEL CENTER 501    ,20290 IH 37 SOUTH             ,ELMENDORF      ,TX,78112,29.2189,-98.4139, NOT FOUND, False,,Elmendorf,TX,78112,29.2184,-98.41043,1 - Exact,,0.2,,XT430     , @Tex Best Travel Center, True,
XT439     ,DUKES TRAVEL PLAZA            ,21620 I-20                    ,CANTON         ,TX,75103,32.6011,-95.9207, @Dukes Travel Plaza, True,,Canton,TX,75103,32.601064,-95.920746,1 - Exact,,0,,XT439     , @Dukes Travel Plaza, True,
XT445     ,TRUCKERS PARADISE             ,9221 WALLISVILLE RD           ,HOUSTON        ,TX,77013,29.7925,-95.2661, @Trucker's Paradise, True,,Houston,TX,77013,29.79203,-95.265715,1 - Exact,,0.4,,XT445     , NOT FOUND, False,
XT446     ,FLYING J 477                  ,1700 US HWY 75                ,ANNA           ,TX,75409,33.3448,-96.589, @Flying J #477, True,,Anna,TX,75409,33.344722,-96.588928,1 - Exact,,0,,XT446     , @Flying J #477, True,
XT448     ,PILOT 306                     ,5619 IH-10E EXIT 582          ,SAN ANTONIO    ,TX,78219,29.44,-98.3803, @Pilot Travel Center #306, True,,San Antonio,TX,78219,29.439983,-98.380264,1 - Exact,,0,,XT448     , @Pilot Travel Center #306, True,
XT449     ,ZIPPY JS NO6                  ,4879 ESTES PKWY               ,LONGVIEW       ,TX,75603,32.423,-94.7166, @Zippy J's No.6, True,,Longview,TX,75603,32.417623,-94.710318,1 - Exact,,0.5,,XT449     , NOT FOUND, False,
XT450     ,BREAD BASKET TEXACO           ,233 HWY 290 EAST              ,ELGIN          ,TX,78621,30.3337,-97.3608, NOT FOUND, False,,Elgin,TX,78621,30.334513,-97.360561,1 - Exact,,0.2,,XT450     , NOT FOUND, False,
XT453     ,LOVES 464                     ,43 US HIGHWAY 87              ,COMFORT        ,TX,78013,29.9822,-98.9021, @Love's #464, True,,Comfort,TX,78013,29.981812,-98.90364,1 - Exact,,0.4,,XT453     , NOT FOUND, False,
XT457     ,MAVERICK TRAVEL CENTER        ,14100 N. US HWY 281           ,SANTO          ,TX,76472,32.6205,-98.1094, NOT FOUND, False,,Santo,TX,76472,32.603636,-98.111156,1 - Exact,Side of street is uncertain in the location returned,1.2,,XT457     , NOT FOUND, False,
XT459     ,TA_BIG SPRING 230             ,I-20 & HWY 87 EXIT-177        ,BIG SPRING     ,TX,79720,32.2652,-101.49, @TA-Big Spring #230, True,,Big Spring,TX,79720,32.250524,-101.47857,3 - Uncertain,Multiple best matches,1.5,,XT459     , NOT FOUND, False,
XT464     ,TA_GANADO 231                 ,HWY 59 EXIT 522 E             ,GANADO         ,TX,77962,29.0493,-96.504, @TA-Ganado #231, True,,Ganado,TX,77962,29.048562,-96.516181,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches; Location along street is uncertain,0.8,,XT464     , NOT FOUND, False,
XT467     ,TA_NEW BRAUNFELS 232          ,4817 CONRANDS RD              ,NEW BRAUNFELS  ,TX,78130,29.7491,-98.0587, @TA-New Braunfels #232, True,,New Braunfels,TX,78130,29.749112,-98.059623,3 - Uncertain,Multiple best matches; Input street name differs slightly from match; Location along street is approximate; Input street type differs from match,0.2,,XT467     , NOT FOUND, False,
XT470     ,TA_TERRELL 233                ,I-20 & WILSON RD EXIT 503     ,TERRELL        ,TX,75160,32.6902,-96.2444, @TA-Terrell #233, True,,Terrell,TX,75161,32.690517,-96.242939,1 - Exact,,0.3,,XT470     , NOT FOUND, False,
XT472     ,TA_BAYTOWN 017                ,I-10 & THOMPSON RD EXIT 789   ,BAYTOWN        ,TX,77522,29.7962,-95.0296, @TA-Baytown #17 , True,,Baytown,TX,77521,29.797127,-95.032015,1 - Exact,Multiple best matches,2.9,,XT472     , NOT FOUND, False,
XT482     ,RICE EXXON MART               ,3901 S.E. MCKINNEY ST         ,RICE           ,TX,75155,32.1994,-96.473, @Rice Exxon Mart, True,,Rice,TX,75155,32.199004,-96.473409,1 - Exact,,0.1,,XT482     , @Rice Exxon Mart, True,
XT483     ,JOAQUIN QUICK STOP            ,12762 US HWY 84 E             ,JOAQUIN        ,TX,75954,31.9643,-94.0476, NOT FOUND, False,,Joaquin,TX,75954,31.96961,-94.020941,1 - Exact,,1.7,,XT483     , NOT FOUND, False,
XT485     ,7ELEVEN 40810                 ,108 NORTH ALAMO STREET        ,REFUGIO        ,TX,78377,28.3062,-97.275, NOT FOUND, False,,Refugio,TX,78377,28.305703,-97.27458,1 - Exact,,0.1,,XT485     , @Stripes #2288, True,
XT496     ,KYLES KWIK STOP  3            ,1479 E HARRISON RD            ,LONGVIEW       ,TX,75604,32.4971,-94.7772, @Kyles Kwik Stop # 3, True,,Longview,TX,75604,32.493334,-94.772565,1 - Exact,,0.6,,XT496     , NOT FOUND, False,
XT507     ,LOVES 293                     ,HWY 59 / FM 2025              ,CLEVELAND      ,TX,77328,30.3542,-95.0912, @Love's #293, True,,Cleveland,TX,77328,30.376477,-95.069888,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches; Location along street is uncertain,2.3,,XT507     , NOT FOUND, False,
XT510     ,PRUITTS TEXACO                ,1316 N LOOP 36 BYPASS         ,GATESVILLE     ,TX,76528,31.4712,-97.7196, NOT FOUND, False,,Gatesville,TX,76528,31.471537,-97.718957,1 - Exact,,0.1,,XT510     , NOT FOUND, False,
XT511     ,VALERO  CORNER STORE          ,I-30 & HWY 8 EXIT 201         ,NEW BOSTON     ,TX,75570,33.4765,-94.4098, @Corner Store #4522, True,,New Boston,TX,75570,33.43826,-94.52715,3 - Uncertain,Input address does not contain a house or building number; Multiple best matches,12.6,,XT511     , NOT FOUND, False,
XT515     ,TEX BEST TRAVEL CENTER 504    ,14650 IH 35 SOUTH             ,VON ORMY       ,TX,78073,29.2775,-98.6675, @Tex Bestr #504, True,,Von Ormy,TX,78073,29.277471,-98.667474,1 - Exact,,0,,XT515     , @Tex Bestr #504, True,
XT516     ,7ELEVEN 40596                 ,2798 WEST HWY 83              ,RIO GRANDE     ,TX,78582,26.3721,-98.7999, NOT FOUND, False,,Rio Grande City,TX,78582,26.370965,-98.860147,1 - Exact,,4.2,,XT516     , @Stripes #2206, True,
XT520     ,SINGH MART                    ,13407 S. MAIN ST              ,HOUSTON        ,TX,77035,29.6407,-95.4795, @Singh Mart, True,,Houston,TX,77035,29.640597,-95.479177,1 - Exact,,0,,XT520     , @Singh Mart, True,
XT524     ,KENT TRAVEL CENTER 262        ,2113 S. STOCKTON AVE          ,MONAHANS       ,TX,79756,31.5748,-102.8918, NOT FOUND, False,,Monahans,TX,79756,31.573606,-102.89295,1 - Exact,,2.7,,XT524     , @Kent Travel Center #262, True,
XT532     ,7ELEVEN 40819                 ,102 SOUTH REYNOLDS            ,ORANGE GROVE   ,TX,78372,27.9561,-97.938, @Stripes #7134, True,,Orange Grove,TX,78372,27.955813,-97.937883,1 - Exact,,0.1,,XT532     , @Stripes #7134, True,
XT542     ,PILOT 486                     ,12881 FM 14A                  ,TYLER          ,TX,75706,32.4504,-95.2838, @Pilot Travel Center #486, True,,Tyler,TX,75706,32.450417,-95.283802,1 - Exact,,0,,XT542     , @Pilot Travel Center #486, True,
XT547     ,MOODYS FOOD MART              ,8835 E SAM HOUSTON PKWY N     ,HOUSTON        ,TX,77044,29.8524,-95.1882, NOT FOUND, False,,Houston,TX,77044,29.85285,-95.187588,1 - Exact,,1.5,,XT547     , NOT FOUND, False,
XT552     ,NORMANDY TRUCK STOP           ,12811 EAST FWY                ,HOUSTON        ,TX,77015,29.7721,-95.2051, @Texaco Houston, True,,Houston,TX,77015,29.771749,-95.205633,1 - Exact,,0.1,,XT552     , @Texaco Houston, True,
XT556     ,WATERHOLE 83                  ,2600 S MAIN                   ,PERRYTON       ,TX,79070,36.375,-100.8032, @Kent Kwik #804, True,,Perryton,TX,79070,36.373567,-100.802628,2 - Good,Multiple best matches; Input street type differs from match,0.2,,XT556     , NOT FOUND, False,
XT563     ,QUIK TRIP 973                 ,401 W WINTERGREEN             ,HUTCHINS       ,TX,75141,32.6316,-96.7031, @Quik Trip #973, True,,Hutchins,TX,75141,32.627141,-96.710953,1 - Exact,Input street type differs from match,0.7,,XT563     , NOT FOUND, False,
XT567     ,PETRO_HILLSBORO 333           ,101 CORNELIUS RD S            ,HILLSBORO      ,TX,76645,32.0796,-97.0544, @Petro Fuel #340, True,,Hillsboro,TX,76645,32.076588,-97.054104,1 - Exact,,0.3,,XT567     , NOT FOUND, False,
XT569     ,CONOCO TRAVEL PLAZA           ,10403 I-10 EAST HWY 146       ,MONT BELVIEU   ,TX,77580,29.8228,-94.8969, NOT FOUND, False,,Mont Belvieu,TX,77580,29.823536,-94.896909,1 - Exact,,0.3,,XT569     , NOT FOUND, False,
XT576     ,KOSSE SMOKE COUNTRY STORE     ,506 W WASHINGTON              ,KOSSE          ,TX,76653,31.3095,-96.635, @Kosse Smoke Country Store, True,,Kosse,TX,76653,31.309524,-96.63497,1 - Exact,,0,,XT576     , @Kosse Smoke Country Store, True,
XT586     ,YELLOW ROSE TRAVEL PLAZA      ,23456 OLD SAN ANTONIO RD      ,NORMANGEE      ,TX,77871,31.0238,-96.1187, NOT FOUND, False,,Normangee,TX,77871,31.093406,-95.963758,1 - Exact,,50.6,,XT586     , @Yellow Rose Travel Plaza, True,
XT588     ,SAN ANTONIO TRAVEL CTR        ,8755 I H 10 EAST              ,CONVERSE       ,TX,78109,29.4605,-98.3161, NOT FOUND, False,,Converse,TX,78109,29.459676,-98.315988,1 - Exact,,0.2,,XT588     , NOT FOUND, False,
XT589     ,CEFCOTAYLOR MART 2070         ,3701 OLTON RD                 ,PLAINVIEW      ,TX,79072,34.1882,-101.7509, NOT FOUND, False,,Plainview,TX,79072,34.187416,-101.749561,1 - Exact,,0.1,,XT589     , NOT FOUND, False,
XT592     ,GATEWAY OF PALESTINE          ,2350 WEST OAK SUITE 200       ,PALESTINE      ,TX,75801,31.7444,-95.6555, NOT FOUND, False,,Palestine,TX,75801,31.743537,-95.656434,1 - Exact,Input street type differs from match,0.1,,XT592     , NOT FOUND, False,
XT598     ,LOVES 447                     ,3000 MOUNTAIN PASS            ,ANTHONY        ,TX,79821,31.999,-106.5811, @Love's #447, True,,Anthony,TX,79821,31.998982,-106.581116,1 - Exact,,0,,XT598     , @Love's #447, True,
XT600     ,DIBOLL DEPOT                  ,1605 NORTH TEMPLE DRIVE       ,DIBOLL         ,TX,75941,31.2183,-94.7743, @Diboll Depot, True,,Diboll,TX,75941,31.217694,-94.773873,1 - Exact,,0.1,,XT600     , NOT FOUND, False,
XT603     ,GATEWAY TRAVEL PLAZA          ,4403 HWY 42                   ,KILGORE        ,TX,75662,32.4314,-94.8642, @Gateway Travel Plaza, True,,Kilgore,TX,75662,32.430924,-94.863217,1 - Exact,,0.1,,XT603     , NOT FOUND, False,
XT604     ,PETROLEUM WHOLESALE 115       ,2431 COMMERCE STREET          ,BUFFALO        ,TX,75831,31.4483,-96.0767, @Tiger Mart of Buffalo, True,,Buffalo,TX,75831,31.449612,-96.078261,1 - Exact,,0.2,,XT604     , @Sunmart #115, True,
XT608     ,LOVES 269                     ,1124 CENTRAL FREEWAY EAST     ,WICHITA FALLS  ,TX,76301,33.8871,-98.4688, @Love's #269, True,,Wichita Falls,TX,76301,33.886248,-98.469608,1 - Exact,,0.2,,XT608     , NOT FOUND, False,
XT609     ,HOWDYS  CHEVRON 6302          ,6700 GATEWAY BLVD E           ,EL PASO        ,TX,79915,31.7773,-106.392, NOT FOUND, False,,El Paso,TX,79915,31.777906,-106.39206,1 - Exact,,2,,XT609     , NOT FOUND, False,
XT612     ,BIGGAS TRUCK STOP             ,2890 N HARVEY MITCHELL PKWY   ,BRYAN          ,TX,77807,30.7254,-96.4259, @Biggas Truck Stop, True,,Bryan,TX,77807,30.725286,-96.426903,1 - Exact,,0.1,,XT612     , NOT FOUND, False,
XT615     ,DFW OIL INC                   ,8181 S LANCASTER RD           ,DALLAS         ,TX,75243,32.6483,-96.7827, @Dfw Oil Inc, True,,Dallas,TX,75243,32.648265,-96.782682,1 - Exact,,0,,XT615     , @Dfw Oil Inc, True,
XT616     ,TYLER TRAVEL CENTER           ,407 ENE LOOP 323              ,TYLER          ,TX,75706,32.3445,-95.2673, NOT FOUND, False,,Tyler,TX,75706,32.389794,-95.290995,1 - Exact,,4.6,,XT616     , @Tyler Travel Center, True,
XT619     ,THE TEXAN  VALERO             ,526 WEST MAIN                 ,YORKTOWN       ,TX,78164,28.9798,-97.5104, NOT FOUND, False,,Yorktown,TX,78164,28.979802,-97.51037,1 - Exact,Input street type differs from match,0,,XT619     , NOT FOUND, False,
XT625     ,PETROLEUM WHOLESALE 116       ,24627 I-45                    ,WOODLANDS      ,TX,77380,30.1058,-95.4358, NOT FOUND, False,,Spring,TX,77380,30.120177,-95.44318,1 - Exact,Input postal code doesn't match input city,3.9,,XT625     , @Sunmart #116, True,
XT627     ,CEFCOTAYLOR MART 2006         ,1249 N MAIN ST                ,SHAMROCK       ,TX,79079,35.2297,-100.2498, @Cefco #2006, True,,Shamrock,TX,79079,35.226904,-100.249204,1 - Exact,,0.3,,XT627     , NOT FOUND, False,
XT632     ,CEFCOTAYLOR MART 2035         ,11818 HWY 60 WEST             ,PAMPA          ,TX,79065,35.5216,-100.9866, @Cefco Food Mart #2035, True,,Pampa,TX,79065,35.521562,-100.986552,1 - Exact,,0,,XT632     , @Cefco Food Mart #2035, True,
XT635     ,CEFCO 3                       ,1005 EAST FIRST ST            ,CAMERON        ,TX,76520,30.8474,-96.9675, @Cefco #3, True,,Cameron,TX,76520,30.848271,-96.96838,1 - Exact,,0.1,,XT635     , NOT FOUND, False,
XT636     ,STRIPES 5030                  ,2500 HALL AVE.                ,LITTLEFIELD    ,TX,79339,33.9026,-102.3267, @Stripes #5030, True,,Littlefield,TX,79339,33.902778,-102.327196,1 - Exact,,0.1,,XT636     , @Stripes #5030, True,
XT639     ,CRACKER BARREL 7              ,8080 STATE HIGHWAY 185 S      ,VICTORIA       ,TX,77905,28.7081,-96.9421, NOT FOUND, False,,Victoria,TX,77905,28.706357,-96.939618,1 - Exact,,0.3,,XT639     , @Cracker Barrel #7, True,
